"std(par_unseq)", "random_uint32", 262144, 3.174, 3.498
"std(par_unseq)", "random_uint32", 524288, 6.797, 7.267
"std(par_unseq)", "random_uint32", 1048576, 14.37, 15.454
"std(par_unseq)", "few_uint32<8>", 1024, 0.052, 0.032
"std(par_unseq)", "few_uint32<8>", 2048, 0.067, 0.03
"std(par_unseq)", "few_uint32<8>", 4096, 0.078, 0.044
"std(par_unseq)", "few_uint32<8>", 8192, 0.096, 0.072
"std(par_unseq)", "few_uint32<8>", 16384, 0.142, 0.131
"std(par_unseq)", "few_uint32<8>", 32768, 0.228, 0.241
"std(par_unseq)", "few_uint32<8>", 65536, 0.613, 0.524
"std(par_unseq)", "few_uint32<8>", 131072, 1.146, 1.011
"std(par_unseq)", "few_uint32<8>", 262144, 1.747, 1.975
"std(par_unseq)", "few_uint32<8>", 524288, 2.71, 3.546
"std(par_unseq)", "few_uint32<8>", 1048576, 6.824, 8.793
"std(par_unseq)", "random_string<1024>", 1024, 0.126, 0.129
"std(par_unseq)", "random_string<1024>", 2048, 0.248, 0.239
"std(par_unseq)", "random_string<1024>", 4096, 0.342, 0.398
"std(par_unseq)", "random_string<1024>", 8192, 0.541, 0.545
"std(par_unseq)", "random_string<1024>", 16384, 1.042, 1.402
"std(par_unseq)", "random_string<1024>", 32768, 3.244, 2.653
"std(par_unseq)", "random_string<1024>", 65536, 5.437, 5.682
"std(par_unseq)", "random_string<1024>", 131072, 14.314, 13.085
"std(par_unseq)", "random_string<1024>", 262144, 39.7, 32.15
"std(par_unseq)", "random_string<1024>", 524288, 74.214, 75.683
"std(par_unseq)", "random_string<1024>", 1048576, 174.639, 177.497
"std(par_unseq)", "few_strings<8, 1024>", 1024, 0.266, 0.672
"std(par_unseq)", "few_strings<8, 1024>", 2048, 0.397, 0.895
"std(par_unseq)", "few_strings<8, 1024>", 4096, 0.748, 0.769
"std(par_unseq)", "few_strings<8, 1024>", 8192, 1.45, 1.55
"std(par_unseq)", "few_strings<8, 1024>", 16384, 2.953, 3.077
"std(par_unseq)", "few_strings<8, 1024>", 32768, 6.676, 6.497
"std(par_unseq)", "few_strings<8, 1024>", 65536, 13.713, 13.489
"std(par_unseq)", "few_strings<8, 1024>", 131072, 28.846, 28.455
"std(par_unseq)", "few_strings<8, 1024>", 262144, 68.249, 62.776
"std(par_unseq)", "few_strings<8, 1024>", 524288, 132.518, 134.861
"std(par_unseq)", "few_strings<8, 1024>", 1048576, 271.011, 270.774
"std(unseq)", "random_uint32", 1024, 0.034, 0.044
"std(unseq)", "random_uint32", 2048, 0.073, 0.091
"std(unseq)", "random_uint32", 4096, 0.154, 0.198
"std(unseq)", "random_uint32", 8192, 0.34, 0.42
"std(unseq)", "random_uint32", 16384, 0.714, 0.92
"std(unseq)", "random_uint32", 32768, 1.525, 1.962
"std(unseq)", "random_uint32", 65536, 3.272, 4.141
"std(unseq)", "random_uint32", 131072, 6.899, 8.827
"std(unseq)", "random_uint32", 262144, 14.682, 19.017
"std(unseq)", "random_uint32", 524288, 30.92, 39.432
"std(unseq)", "random_uint32", 1048576, 67.379, 84.212
"std(unseq)", "few_uint32<8>", 1024, 0.018, 0.032
"std(unseq)", "few_uint32<8>", 2048, 0.035, 0.06
"std(unseq)", "few_uint32<8>", 4096, 0.073, 0.13
"std(unseq)", "few_uint32<8>", 8192, 0.218, 0.384
"std(unseq)", "few_uint32<8>", 16384, 0.29, 0.516
"std(unseq)", "few_uint32<8>", 32768, 0.625, 1.079
"std(unseq)", "few_uint32<8>", 65536, 1.258, 2.044
"std(unseq)", "few_uint32<8>", 131072, 2.541, 4.18
"std(unseq)", "few_uint32<8>", 262144, 5.035, 8.552
"std(unseq)", "few_uint32<8>", 524288, 10.335, 17.016
"std(unseq)", "few_uint32<8>", 1048576, 21.869, 35.019
"std(unseq)", "random_string<1024>", 1024, 0.136, 0.155
"std(unseq)", "random_string<1024>", 2048, 0.308, 0.375
"std(unseq)", "random_string<1024>", 4096, 0.779, 0.991
"std(unseq)", "random_string<1024>", 8192, 1.776, 2.403
"std(unseq)", "random_string<1024>", 16384, 3.668, 5.199
"std(unseq)", "random_string<1024>", 32768, 9.128, 14.342
"std(unseq)", "random_string<1024>", 65536, 22.323, 38.134
"std(unseq)", "random_string<1024>", 131072, 65.512, 93.434
"std(unseq)", "random_string<1024>", 262144, 155.684, 180.521
"std(unseq)", "random_string<1024>", 524288, 333.904, 493.299
"std(unseq)", "random_string<1024>", 1048576, 735.526, 1241.71
